Localidad,Latitud,Longitud,Tipo_place,population,osm_type,osm_id,name_normalized
Senderos del Milagro,-29.9418626,-71.236222,neighbourhood,,node,7390434809,senderos del milagro
Senderos del Tepual I,-41.4632708,-72.9886469,neighbourhood,,node,8313498481,senderos del tepual i
Senderos del Tepual II,-41.4640155,-72.9890688,neighbourhood,,node,7606709079,senderos del tepual ii
Senderos del Tepual III,-41.4654694,-72.9915912,neighbourhood,,node,8313498480,senderos del tepual iii
Senderos del Tepual IV,-41.4675918,-72.9930006,neighbourhood,,node,8313498479,senderos del tepual iv
Seno Obstrucción,-52.2095836,-72.4778185,hamlet,31.0,node,1765760917,seno obstruccion
Señor de la Tierra,-31.730996,-70.9135509,hamlet,97.0,node,5947597128,senor de la tierra
Séptima Faja,-39.2607355,-72.3643256,hamlet,97.0,node,12193477826,septima faja
Sepultura,-35.5922033,-71.9873142,hamlet,16.0,node,6020968888,sepultura
Sequitor,-22.9406342,-68.2139861,hamlet,220.0,node,2991877871,sequitor
Serena I,-33.0605268,-71.4033381,neighbourhood,,node,3256621227,serena i
Serena II,-33.0521345,-71.4030043,neighbourhood,,node,3256621228,serena ii
Serena III,-33.0425103,-71.4024703,neighbourhood,,node,3256621229,serena iii
Serena Oriente,-29.9377999,-71.242029,neighbourhood,,node,7390434807,serena oriente
Seriche,-36.1437339,-72.7357016,hamlet,14.0,node,5923440525,seriche
Serón,-30.3327366,-70.7458629,village,421.0,node,214231522,seron
Serón de San Julián,-30.6467654,-71.3196319,hamlet,45.0,node,5947889069,seron de san julian
Servisa,-36.7989675,-73.0951279,neighbourhood,,node,12111886670,servisa
Sewell,-34.0848832,-70.382939,hamlet,,node,214228350,sewell
Sexta Faja,-39.1621654,-72.6270372,hamlet,19.0,node,5898581107,sexta faja
Sexta Faja Este,-39.1688034,-72.5943786,hamlet,37.0,node,5898581105,sexta faja este
Sexta Faja Oeste,-39.1575691,-72.6466923,hamlet,54.0,node,5898581109,sexta faja oeste
Shangri La,-36.9010725,-71.482029,hamlet,38.0,node,5893877743,shangri la
Shuka,-51.7387599,-72.4791061,neighbourhood,,node,4020660189,shuka
Sibaya,-19.7828553,-69.1729313,hamlet,46.0,node,214208732,sibaya
Sichahue,-40.2058786,-72.1902197,hamlet,39.0,node,5872458493,sichahue
Siempre Unidos,-34.1616584,-70.7522868,neighbourhood,,node,12544278065,siempre unidos
Sierra Gorda,-22.8916766,-69.3200101,village,477.0,node,214232685,sierra gorda
Sierra Nevada,-38.5624146,-71.4745329,hamlet,76.0,node,2147134412,sierra nevada
Sierra Overa,-25.766667,-70.083333,locality,,node,214213615,sierra overa
Sierras de Bellavista,-34.8057687,-70.7525241,hamlet,104.0,node,214190869,sierras de bellavista
Sierras de Bellavista Alto,-34.8186478,-70.7521677,hamlet,10.0,node,5893511177,sierras de bellavista alto
Siete Colinas,-41.7282242,-73.1105268,hamlet,119.0,node,6006726787,siete colinas
Siete Puentes,-34.2099076,-70.7382554,hamlet,,node,2144398097,siete puentes
Sifón - Lo Muñoz Bajo,-32.1100392,-71.3183847,hamlet,127.0,node,5947817198,sifon - lo munoz bajo
Sifón de Paloma,-30.6874164,-71.0461056,hamlet,100.0,node,5955738051,sifon de paloma
Sifón del Gringo,-34.2369072,-70.5501866,hamlet,27.0,node,5731450602,sifon del gringo
Sifón Teatinos,-35.6703621,-71.2156024,locality,,node,9953267614,sifon teatinos
Siguiendo un Sueño Definitivo,-41.454679,-72.9882799,neighbourhood,,node,7623960159,siguiendo un sueno definitivo
Silos de Torobayo,-39.8327265,-73.2678809,neighbourhood,,node,5885266557,silos de torobayo
Simón Bolívar,-36.8861598,-72.1108675,hamlet,266.0,node,6211848542,simon bolivar
Sindempart,-29.983278,-71.3429065,suburb,,node,702326208,sindempart
Sipiza,-19.6372042,-69.2427623,hamlet,,node,214204413,sipiza
Sitio Natural Cordillera del Chaltén,-49.2726139,-73.0786716,locality,,node,10594920131,sitio natural cordillera del chalten
Ski Araucarias,-38.6856019,-71.8009222,locality,,node,9887477059,ski araucarias
Soberanía Urbana,-33.3640476,-70.8157789,hamlet,56.0,node,6108202431,soberania urbana
Sobraya,-18.5698227,-70.0705755,hamlet,172.0,node,6054023411,sobraya
Socabío,-37.4831594,-72.322762,hamlet,17.0,node,5919458479,socabio
Socaire,-23.5902062,-67.8902747,hamlet,303.0,node,214232625,socaire
Socavón,-34.9769509,-70.9961951,hamlet,97.0,node,5917660696,socavon
Socavón Alto,-31.824272,-71.1615479,hamlet,148.0,node,5950696796,socavon alto
Socavón Bajo,-31.7965462,-71.1558938,hamlet,67.0,node,5950696794,socavon bajo
Socavón Centro,-31.8147407,-71.1609447,hamlet,89.0,node,214207435,socavon centro
Sociedad Agrícola,-30.3481113,-71.558311,hamlet,60.0,node,12482688763,sociedad agricola
Socoroma,-18.2636246,-69.6023182,hamlet,75.0,node,1589666674,socoroma
Socorros Mutuos,-39.2871968,-72.2237456,neighbourhood,,node,8994089596,socorros mutuos
Socos,-30.7322961,-71.4932622,hamlet,15.0,node,214210303,socos
Sofruco,-34.3792875,-71.182394,hamlet,70.0,node,5733591811,sofruco
Soga,-19.4668526,-69.3375758,hamlet,26.0,node,214212964,soga
Sol de las Praderas,-30.7546984,-70.7278562,hamlet,183.0,node,5923133565,sol de las praderas
Sol de Oriente,-41.4526147,-72.925195,neighbourhood,,node,3303430319,sol de oriente
Sol de Pica,-20.482565,-69.3321085,neighbourhood,,node,12865765179,sol de pica
Sol de Rarinco,-37.4154194,-72.6082778,hamlet,120.0,node,6211712099,sol de rarinco
Sol de Septiembre,-33.3052248,-70.8546156,village,2040.0,node,3726213008,sol de septiembre
Sol del Biobío,-36.9476839,-73.0252862,neighbourhood,,node,8460049076,sol del biobio
Sol del Pacífico,-36.8509164,-73.1427368,neighbourhood,,node,12128915477,sol del pacifico
Sol del Valle,-33.678064,-71.2373257,neighbourhood,,node,8678588722,sol del valle
Sol Naciente,-33.66672,-71.107378,hamlet,152.0,node,7531374728,sol naciente
Solar de Hualpén,-36.7887203,-73.115877,neighbourhood,,node,12111876948,solar de hualpen
Solar de Peñuelas,-29.9645959,-71.3104584,neighbourhood,,node,7661700593,solar de penuelas
Solar de Sanchina,-34.1754963,-70.6955468,neighbourhood,,node,1679115774,solar de sanchina
Solcor,-22.9193901,-68.19822,hamlet,620.0,node,5909074192,solcor
Soledad,-21.2680951,-69.4928937,locality,,node,8952999636,soledad
Soledad Remolino,-41.8176726,-73.5245483,hamlet,50.0,node,1563684147,soledad remolino
Solo Yo,-38.5646295,-72.5536426,hamlet,76.0,node,6084015745,solo yo
Solor,-22.9461854,-68.185653,hamlet,286.0,node,214208243,solor
Soncor,-23.3390147,-67.9956296,locality,,node,214215503,soncor
Sor Teresa,-34.2090401,-71.2801237,neighbourhood,,node,11575128761,sor teresa
Sora,-18.3491579,-69.8736428,hamlet,,node,214195129,sora
Soronal,-20.6505098,-69.8245548,locality,,node,8882648263,soronal
Sotaquí,-30.6313494,-71.1213176,village,3768.0,node,214209804,sotaqui
Sotoca,-19.5961026,-69.2334347,hamlet,49.0,node,214192847,sotoca
Sotomó,-41.6722386,-72.4315953,hamlet,,node,11867806103,sotomo
Sotomó Alto,-41.6606012,-72.4017907,hamlet,51.0,node,5436645984,sotomo alto
Sotomó Bajo,-41.672423,-72.4496842,hamlet,47.0,node,5436645983,sotomo bajo
Soublete,-33.0449177,-71.4328838,neighbourhood,,node,3256621231,soublete
SPF Chicken coop,-39.7996168,-73.258309,neighbourhood,,node,4424401923,spf chicken coop
Steffen,-41.6455544,-71.9482827,hamlet,16.0,node,5436646000,steffen
Stella Maris,-33.3648809,-71.6614473,neighbourhood,,node,12331586396,stella maris
Subida Cementerio,-34.9763048,-71.9762958,hamlet,95.0,node,5928000907,subida cementerio
Subida de Talcarehue,-34.6257216,-70.9293223,hamlet,104.0,node,5731699127,subida de talcarehue
Subida El Peral,-31.653628,-71.2216401,hamlet,71.0,node,5950696271,subida el peral
Suca,-19.2650481,-69.7956886,hamlet,25.0,node,214233205,suca
Suca Alto,-19.2764081,-69.7842321,hamlet,,node,2357448698,suca alto
Sucesión Currimilla,-40.0226521,-72.9117108,hamlet,76.0,node,12197771077,sucesion currimilla
Sucesión Gómez,-40.0185933,-72.9230619,hamlet,60.0,node,12197771075,sucesion gomez
Sucuna,-18.8435765,-69.4436056,hamlet,,node,214224356,sucuna
Suevia,-38.9539358,-72.5172329,hamlet,114.0,node,6397705502,suevia
Suiza,-36.9910619,-71.7333627,hamlet,105.0,node,5406359534,suiza
Surapalca II,-17.8005711,-69.7086864,hamlet,,node,2626686386,surapalca ii
Surco y Semilla,-38.0311997,-72.2889019,hamlet,39.0,node,5438689499,surco y semilla
Surgidero,-41.5719534,-73.0149651,hamlet,182.0,node,6200141385,surgidero
Suriplaza,-17.8603156,-69.4646851,locality,,node,4476657553,suriplaza
Surire,-18.5817083,-69.956825,hamlet,111.0,node,2860404952,surire
Suto,-39.3565811,-72.5846475,hamlet,58.0,node,5898581090,suto
Tabaco Alto,-29.133333,-70.583333,locality,,node,214203256,tabaco alto
Tabalí,-30.6388378,-71.4274372,hamlet,310.0,node,214204045,tabali
Tabancura,-33.3802002,-70.5340927,neighbourhood,,node,847428684,tabancura
Tabaqueros,-30.4568889,-71.0202464,hamlet,17.0,node,5921696378,tabaqueros
Tabolango,-32.9285352,-71.3684321,village,552.0,node,6269106364,tabolango
Tabolango Poniente,-32.6717128,-70.6978154,hamlet,236.0,node,6016667249,tabolango poniente
Tabolguén,-35.8883263,-72.3965437,hamlet,36.0,node,4957868072,tabolguen
Tabolguén Alto,-35.9626892,-72.4359727,hamlet,124.0,node,5923325392,tabolguen alto
Tabunco,-35.1948575,-71.9887039,hamlet,134.0,node,214218550,tabunco
Tac,-42.3866846,-73.1372127,hamlet,182.0,node,1506922129,tac
Tacna,-32.6750324,-71.4392311,neighbourhood,,node,3115440809,tacna
Tacora,-17.7729842,-69.7246118,hamlet,15.0,node,214223908,tacora
Tacupa,-19.448707,-68.6427859,locality,,node,214192227,tacupa
Tahai,-27.1397336,-109.426366,neighbourhood,,node,4927651363,tahai
Tahué,-42.8294012,-73.5021186,hamlet,77.0,node,6463514763,tahue
Tahuinco,-31.7903627,-71.0572946,village,879.0,node,1846300411,tahuinco
Taife,-38.7104288,-73.1148935,hamlet,35.0,node,6200211020,taife
Taife Bajo,-38.7216798,-73.1205797,hamlet,155.0,node,6200211021,taife bajo
Taiguén,-41.9022143,-73.9591915,hamlet,43.0,node,1560692761,taiguen
Taiguén Chico,-36.6580068,-73.1217618,locality,,node,5716094134,taiguen chico
Taimo,-36.2232885,-72.6040134,hamlet,57.0,node,214210203,taimo
Taiquemó,-42.1752517,-73.5969615,hamlet,37.0,node,1591317892,taiquemo
Talabre,-23.3156005,-67.8902722,hamlet,55.0,node,214223631,talabre
Talagante,-33.6644388,-70.9302778,town,56878.0,node,3887001450,talagante
Talamí,-34.0487656,-70.9998985,hamlet,85.0,node,1389353001,talami
Talavera,-33.0210737,-70.6940663,hamlet,31.0,node,5999508741,talavera
Talca,-35.4265343,-71.6660322,city,206069.0,node,50028181,talca
Talca Chico,-35.4585551,-71.7170843,hamlet,88.0,node,5898454825,talca chico
Talcahuano,-36.7144863,-73.1141087,city,147831.0,node,1888417070,talcahuano
Talcamávida,-37.1624743,-72.9076406,village,1248.0,node,214222195,talcamavida
Talcamó,-36.8722242,-72.5797497,hamlet,98.0,node,214192709,talcamo
Talcán Oeste,-42.6995005,-73.030715,hamlet,28.0,node,5436747245,talcan oeste
Talcarehue,-34.6406582,-70.8939708,village,415.0,node,5138942590,talcarehue
Talcarehue Bajo,-34.6331108,-70.9162438,hamlet,58.0,node,5731699126,talcarehue bajo
Talcarehue Sur,-34.6383985,-70.9122205,hamlet,81.0,node,5716421291,talcarehue sur
Talcaruca,-30.4764534,-71.6966162,hamlet,18.0,node,3599704953,talcaruca
Talermo,-36.8204874,-72.6917098,hamlet,115.0,node,6001218970,talermo
Talhuán,-36.279292,-72.3198224,hamlet,109.0,node,5930470760,talhuan
Talhuén,-34.4961408,-71.3320548,village,435.0,node,4015251523,talhuen
Talhuenes,-35.8564223,-71.9848681,hamlet,64.0,node,9141046915,talhuenes
Talinay Alto,-30.8507129,-71.5970635,locality,,node,214204948,talinay alto
Talinay Bajo,-30.8672366,-71.6012487,locality,,node,214219481,talinay bajo
Tallos Altos,-40.1543757,-72.9651833,hamlet,10.0,node,6133962687,tallos altos
Tallos Bajos,-40.1610093,-72.9457962,hamlet,10.0,node,6133962688,tallos bajos
Talpén,-35.237952,-72.2950172,hamlet,216.0,node,5923166747,talpen
Talquipén,-36.610008,-71.9258565,village,1292.0,node,214228862,talquipen
Talquita,-36.2347714,-71.8086357,hamlet,249.0,node,3014558266,talquita
Taltal,-25.4078293,-70.4858424,town,10933.0,node,214231207,taltal
Taltape,-19.002912,-69.8241234,hamlet,49.0,node,5755276798,taltape
Tama,-27.141017,-109.293308,locality,,node,4797397487,tama
Tamaria,-27.1562856,-109.4104493,locality,,node,5949684559,tamaria
Tamarugal,-20.959516,-69.3790544,locality,,node,8887350041,tamarugal
Tambería,-28.466667,-69.783333,locality,,node,214201325,tamberia
Tambillo,-37.5498751,-72.6593782,hamlet,29.0,node,5458453979,tambillo
Tambillos,-30.1973387,-71.2239776,hamlet,569.0,node,214195541,tambillos
Tambo,-18.4078912,-69.9955755,hamlet,7.0,node,2623803996,tambo
Tambo de Cosapilla,-17.95,-69.3,locality,,node,214221261,tambo de cosapilla
Tamelcura,-30.6901117,-71.0254419,hamlet,73.0,node,5955738055,tamelcura
Támesis,-37.6901711,-72.1532464,hamlet,10.0,node,6200036128,tamesis
Tanahuillín,-37.2454811,-72.8135634,hamlet,159.0,node,6211712123,tanahuillin
Tanguito,-33.6036593,-70.7706253,hamlet,170.0,node,6107503205,tanguito
Tanhuao,-35.4302824,-71.9796581,hamlet,67.0,node,4988654140,tanhuao
Tanilvoro,-36.7269889,-71.8200772,hamlet,467.0,node,214209900,tanilvoro
Tantauco,-42.1001168,-73.6931576,hamlet,,node,1562506530,tantauco
Tantehue,-33.8808623,-71.2201742,hamlet,236.0,node,2384430738,tantehue
Tantehue Alto,-33.8500669,-71.1961699,hamlet,251.0,node,6392907444,tantehue alto
Tanumé,-34.2140691,-71.9130985,hamlet,47.0,node,214206299,tanume
Tapiacura,-37.2805154,-72.6969087,neighbourhood,,node,7634165335,tapiacura
Tapiche,-21.9005256,-68.5986267,locality,,node,214215016,tapiche
Tapihue,-33.3222905,-71.3137982,hamlet,283.0,node,2627199523,tapihue
Tapinga,-20.266667,-69.116667,locality,,node,214235264,tapinga
Tara,-42.6932554,-73.7952949,hamlet,134.0,node,5736055713,tara
Tarahuín,-42.7230559,-73.788085,hamlet,84.0,node,12774366134,tarahuin
Tarapacá,-19.9241034,-69.5110023,hamlet,121.0,node,214218019,tarapaca
Tararaina,-27.1540184,-109.4115382,neighbourhood,,node,5949701697,tararaina
Tarcavire,-19.1205509,-69.2215191,locality,,node,214188126,tarcavire
Tasma,-20.316667,-69.35,locality,,node,214208832,tasma
Tatara,-28.5289364,-70.9559376,hamlet,189.0,node,1380251145,tatara
Tauco,-36.4238723,-72.5542903,hamlet,120.0,node,9691166516,tauco
Taucolón,-42.323077,-73.2117534,hamlet,42.0,node,5898431520,taucolon
Taucú,-36.1714767,-72.8080983,hamlet,113.0,node,2382489850,taucu
Taulemu,-34.6236734,-71.0984087,hamlet,201.0,node,5716796384,taulemu
Taulín,-41.8683624,-73.9749062,hamlet,27.0,node,5876652586,taulin
Te He Ruru o Te Patiri,-27.1174882,-109.3452931,locality,,node,5977392256,te he ruru o te patiri
Te Hu,-27.140916,-109.286567,locality,,node,4797397482,te hu
Te Ihu O Motu Pare,-27.12744,-109.423604,neighbourhood,,node,4797397480,te ihu o motu pare
Te Kohu Uri,-27.1395166,-109.3650287,locality,,node,5977392260,te kohu uri
Te Maŋa,-27.1909184,-109.4446206,locality,,node,5949420788,te maŋa
Te Noe,-27.175367,-109.446714,neighbourhood,,node,4797397477,te noe
Te Nui,-27.08971,-109.400204,locality,,node,4797397476,te nui
Te Ohiro,-27.189172,-109.4459725,locality,,node,5949420789,te ohiro
Te Pora,-27.107722,-109.419406,neighbourhood,,node,4797397473,te pora
Te Pu,-27.18357,-109.445254,neighbourhood,,node,4797397472,te pu
Te Raha,-27.1410709,-109.301823,locality,,node,4797397471,te raha
Te Reva Reva,-27.135306,-109.3628025,locality,,node,5977392261,te reva reva
Te Vae Roa,-27.1883036,-109.4291067,locality,,node,5949419784,te vae roa
Te Vai,-27.1412067,-109.3013589,locality,,node,4797397470,te vai
Teatinos,-29.8091737,-71.2828427,hamlet,92.0,node,214199557,teatinos
Tecol,-42.7839213,-72.9397774,hamlet,22.0,node,5436747243,tecol
Teguaco,-41.919426,-73.977259,hamlet,86.0,node,214217091,teguaco
Teguaco Alto,-41.9379128,-74.0000662,hamlet,32.0,node,1560692650,teguaco alto
Teguaco Bajo,-41.9308102,-73.9576006,hamlet,64.0,node,7628305904,teguaco bajo
Tegualda,-41.0391444,-73.411716,village,787.0,node,214186998,tegualda
Teguel,-42.3624552,-73.6270184,hamlet,140.0,node,6065509472,teguel
Teguel Alto,-42.3561287,-73.6345286,hamlet,61.0,node,6065509471,teguel alto
Teguel Bajo,-42.3590286,-73.611435,hamlet,10.0,node,2533490539,teguel bajo
Teguel Bajo Interior,-42.3721815,-73.6383802,hamlet,55.0,node,6065509473,teguel bajo interior
Teguel Pupetra,-42.3409759,-73.6305482,hamlet,143.0,node,6065509470,teguel pupetra
Tehuaco,-42.3059296,-73.5625764,hamlet,,node,214234352,tehuaco
Tejas Verdes,-45.5604058,-72.0069158,hamlet,136.0,node,5905515966,tejas verdes
Tejería,-36.7299247,-71.9712853,hamlet,128.0,node,5138770112,tejeria
Telele,-42.270676,-72.5262719,hamlet,,node,5436747267,telele
Temblapulli,-41.7432357,-73.4128762,hamlet,37.0,node,12790399489,temblapulli
Temuco,-38.7358908,-72.590538,city,235509.0,node,1515015048,temuco
Temulemu,-38.307865,-72.8228788,hamlet,137.0,node,11149213573,temulemu
Ten Ten,-42.4671269,-73.7542677,hamlet,184.0,node,5875266114,ten ten
Ten Ten Bajo,-42.4538928,-73.7630868,hamlet,212.0,node,5875266113,ten ten bajo
Tenaún,-42.3043882,-73.3874703,hamlet,49.0,node,12774366113,tenaun
Tenaún Alto,-42.3183878,-73.37456,hamlet,149.0,node,3221082202,tenaun alto
Tenaún Bajo,-42.3320599,-73.3738011,hamlet,169.0,node,5326091044,tenaun bajo
Tendedor,-42.7497573,-72.9617201,hamlet,35.0,node,214213544,tendedor
Teniente Merino,-33.0539091,-71.5982336,neighbourhood,,node,4396964033,teniente merino
Teniente Merino 2,-36.790914,-73.0395436,neighbourhood,,node,2693600413,teniente merino 2
Teniente Serrano,-33.0754642,-71.416894,neighbourhood,,node,3256621232,teniente serrano
Teniquín,-37.0337557,-72.7672094,hamlet,47.0,node,6139836401,teniquin
Teno,-34.8667952,-71.1612202,town,9508.0,node,558650927,teno
Tenquelén,-34.6608297,-71.2582764,hamlet,21.0,node,5925567616,tenquelen
Tentelhue,-41.9035228,-72.845943,hamlet,141.0,node,5436679364,tentelhue
Teodoro Schmidt,-38.9967454,-73.0891844,town,2850.0,node,3656880219,teodoro schmidt
Teodoro Segovia,-39.8135531,-73.2191608,neighbourhood,,node,5652143226,teodoro segovia
Tepu,-41.2325368,-72.5940271,hamlet,,node,3625675255,tepu
Tepual,-41.4183047,-73.1281328,hamlet,498.0,node,6200150547,tepual
Terao,-42.7084258,-73.6533809,hamlet,,node,1506926888,terao
Tercer Sector,-33.0506836,-71.6485192,neighbourhood,,node,6347521986,tercer sector
Tercer Sector Gómez Carreño,-32.9936119,-71.5212626,neighbourhood,,node,6346479576,tercer sector gomez carreno
Tercera Faja,-39.07855,-72.6625926,hamlet,58.0,node,6397705524,tercera faja
Tercera Montaña,-36.1763491,-71.5452004,hamlet,110.0,node,9111557775,tercera montana
Tere Vaka,-27.0873301,-109.3798593,locality,,node,4797397469,tere vaka
Teresita de los Andes,-36.1243394,-71.8187803,neighbourhood,,node,7347554819,teresita de los andes
Termas de Balboa,-38.9609573,-71.7131621,hamlet,,node,4543908085,termas de balboa
Termas de Cauquenes,-34.2467506,-70.5570058,hamlet,91.0,node,214217053,termas de cauquenes
Termas de Monteblanco,-36.4738203,-71.8928271,neighbourhood,,node,8671969370,termas de monteblanco
Termas de Monteblanco II,-36.4799222,-71.9033728,neighbourhood,,node,8671969364,termas de monteblanco ii
